iter	Accuracy	MultiClass
2366	0.8731106713	0.3391067256
2367	0.8730581291	0.3390833196
2368	0.8730406151	0.339082622
2369	0.873023101	0.3390339109
2370	0.8730756432	0.3390040454
2371	0.8731106713	0.3389616841
2372	0.8731807275	0.3389387691
2373	0.8732507838	0.338902481
2374	0.8732507838	0.3388870809
2375	0.8733033259	0.3388376077
2376	0.8732682978	0.3388009636
2377	0.8732858119	0.3387754087
2378	0.8732858119	0.3387358006
2379	0.8733033259	0.3387038378
2380	0.8733033259	0.3386500292
2381	0.8733733821	0.3385960254
2382	0.8733558681	0.3385869709
2383	0.8733733821	0.33855336
2384	0.8734434384	0.3385281255
2385	0.8734434384	0.338472564
2386	0.8734784665	0.3384061014
2387	0.8734959805	0.3383501688
2388	0.8735835508	0.3383210611
2389	0.8735310086	0.338272267
2390	0.8735835508	0.3382364644
2391	0.8736010649	0.3382035043
2392	0.8735835508	0.3381549902
2393	0.8735310086	0.3381225332
2394	0.8735835508	0.3380885684
2395	0.8737411773	0.3380279246
2396	0.8737586913	0.3379749154
2397	0.8737586913	0.3379292466
2398	0.8738812897	0.3378943021
2399	0.8738988038	0.33784935
2400	0.873951346	0.3378248178
2401	0.8739338319	0.3377944035
2402	0.873951346	0.3377693443
2403	0.8738988038	0.3377447337
2404	0.873951346	0.337726749
2405	0.8738988038	0.3376876139
2406	0.87396886	0.3376595388
2407	0.8739338319	0.3376177872
2408	0.8738637757	0.3375888666
2409	0.8739863741	0.3375557407
2410	0.87396886	0.3375331391
2411	0.8738988038	0.3374984144
2412	0.8738637757	0.3374497477
2413	0.8738462616	0.3374231573
2414	0.8739338319	0.3374048251
2415	0.8739863741	0.3373770391
2416	0.8739863741	0.3373629023
2417	0.8740564303	0.337304853
2418	0.8741440006	0.3372707591
2419	0.8741264865	0.3372280725
2420	0.8742140568	0.3371927462
2421	0.8741965427	0.3371497896
2422	0.8741089725	0.3371204511
2423	0.8741965427	0.3370873878
2424	0.8743016271	0.3370446789
2425	0.8743366552	0.3370040252
2426	0.8743016271	0.3369621007
2427	0.874284113	0.3369157158
2428	0.8743016271	0.336890271
2429	0.8743191411	0.3368500473
2430	0.8744592536	0.3367903857
2431	0.8744242254	0.3367485401
2432	0.8744417395	0.3367010287
2433	0.8744242254	0.3366555998
2434	0.8744242254	0.3366213521
2435	0.8744767676	0.3365819889
2436	0.8744417395	0.3365362043
2437	0.8744592536	0.336522962
2438	0.8745293098	0.3364509124
2439	0.8745818519	0.3364250817
2440	0.8746343941	0.3363962246
2441	0.874599366	0.3363761657
2442	0.8746343941	0.3363497535
2443	0.8745468238	0.3363115084
2444	0.874599366	0.3362790522
2445	0.87461688	0.3362434127
2446	0.8745643379	0.3362049038
2447	0.87461688	0.3361786362
2448	0.8747920206	0.3361066298
2449	0.8747920206	0.3360619713
2450	0.8747920206	0.336039322
2451	0.8748270487	0.3360038296
2452	0.8748095347	0.335971826
2453	0.8748095347	0.3359392439
2454	0.8747920206	0.3359066256
2455	0.8747920206	0.3358724947
2456	0.8747745065	0.3358379061
2457	0.8747920206	0.3357856634
2458	0.8747920206	0.3357568252
2459	0.8747745065	0.3357289031
2460	0.8747920206	0.3356720604
2461	0.8748445628	0.3356280935
2462	0.874932133	0.3356104333
2463	0.8748971049	0.3355855008
2464	0.8748971049	0.3355605797
2465	0.8748795909	0.3355226399
2466	0.8748795909	0.3354993922
2467	0.8748620768	0.3354762109
2468	0.8748445628	0.3354148778
2469	0.8748620768	0.3353546902
2470	0.8748971049	0.3353369226
2471	0.8749846752	0.33529505
2472	0.8750197033	0.3352411846
2473	0.8749846752	0.3352074311
2474	0.8750547314	0.3351710514
2475	0.8750372174	0.3351551966
2476	0.8750021893	0.3351420094
2477	0.8751247876	0.3351191182
2478	0.8751072736	0.3350710206
2479	0.8751072736	0.3350214333
2480	0.8751948439	0.3349749258
2481	0.8751948439	0.3349399513
2482	0.8751598158	0.3349073022
2483	0.8751423017	0.3348912482
2484	0.8751598158	0.3348538883
2485	0.8751598158	0.3348429276
2486	0.8753174422	0.334787204
2487	0.8753174422	0.3347521797
2488	0.8753699844	0.3346978848
2489	0.8754400406	0.33463897
2490	0.8754400406	0.3345969902
2491	0.8755276109	0.3345793662
2492	0.8754925828	0.334546361
2493	0.8754050125	0.3344957162
2494	0.8754225266	0.3344386267
2495	0.8754575547	0.3343942203
2496	0.8754750687	0.3343623993
2497	0.8754400406	0.3343240536
2498	0.8755276109	0.3342740858
2499	0.8756502093	0.3342002648
2500	0.8756502093	0.3341798268
2501	0.8756502093	0.3341451012
2502	0.8756677233	0.3341192349
2503	0.8756326952	0.3340838346
2504	0.8757202655	0.3340485792
2505	0.8757027515	0.3340209672
2506	0.8758078358	0.3339932096
2507	0.8757903217	0.3339571172
2508	0.8757027515	0.3339038689
2509	0.8756852374	0.3338764787
2510	0.8756852374	0.3338359654
2511	0.8756852374	0.3338131619
2512	0.8757377796	0.3337860333
2513	0.8757552936	0.3337339149
2514	0.875860378	0.3336950674
2515	0.8758253498	0.333654118
2516	0.8759654623	0.3335970913
2517	0.8759654623	0.3335670453
2518	0.8759654623	0.3335232886
2519	0.8759129201	0.3334627552
2520	0.875877892	0.333431854
2521	0.8757728077	0.3334048457
2522	0.8757552936	0.3333888
2523	0.875877892	0.3333370123
2524	0.8759829763	0.3333079716
2525	0.8759479482	0.3332536806
2526	0.8759829763	0.3332350588
2527	0.8759304342	0.333197294
2528	0.8759479482	0.3331497283
2529	0.8759479482	0.3331094468
2530	0.8760004904	0.3330645433
2531	0.8760355185	0.3330385624
2532	0.8760880607	0.3330095497
2533	0.8760530326	0.3329840904
2534	0.8761230888	0.3329353127
2535	0.8760880607	0.3329125574
2536	0.8760530326	0.3328966033
2537	0.8760355185	0.3328549748
2538	0.8760355185	0.3328178783
2539	0.8760705466	0.3328071925
2540	0.8760880607	0.3327518074
2541	0.8762106591	0.3327217242
2542	0.8761756309	0.3326737433
2543	0.8761756309	0.3326319297
2544	0.8761581169	0.3326133499
2545	0.8761581169	0.3325763163
2546	0.8762632012	0.3325456864
2547	0.8763157434	0.3325146303
2548	0.8761756309	0.3324808043
2549	0.8762456872	0.3324634284
2550	0.8763332574	0.332423036
2551	0.8763507715	0.3323721682
2552	0.8763507715	0.3323163993
2553	0.8764208277	0.3322793589
2554	0.8764208277	0.3322281361
2555	0.8764558558	0.3321978559
2556	0.8764558558	0.332181431
2557	0.8764733699	0.3321599721
2558	0.8764383418	0.3321193989
2559	0.8764383418	0.332099191
2560	0.8764208277	0.3320806958
2561	0.8763507715	0.3320578931
2562	0.8764033137	0.3320289979
2563	0.8764383418	0.3319895544
2564	0.8764208277	0.3319665873
2565	0.876508398	0.3319339818
2566	0.8766660245	0.3318636408
2567	0.8767010526	0.3318080361
2568	0.8766835385	0.3317586322
2569	0.8767360807	0.3317069049
2570	0.8767360807	0.3316823116
2571	0.8768761931	0.3316215951
2572	0.8769812775	0.3315828008
2573	0.8769462494	0.3315554449
2574	0.8769812775	0.331545166
2575	0.8769462494	0.3315141277
2576	0.8769637634	0.3314664007
2577	0.8768937072	0.3314376819
2578	0.8769987915	0.3314159791
2579	0.8770338196	0.3313791221
2580	0.8770513337	0.3313425166
2581	0.8769812775	0.3313066629
2582	0.8770863618	0.3312392533
2583	0.8769987915	0.3311820412
2584	0.8770863618	0.3311287089
2585	0.8770863618	0.3311090049
2586	0.8770513337	0.3310877855
2587	0.8770688478	0.331075323
2588	0.8770863618	0.3310454495
2589	0.8771213899	0.3310175325
2590	0.8771213899	0.3309491004
2591	0.8771213899	0.3309314885
2592	0.8771213899	0.3308966557
2593	0.8771038759	0.3308608787
2594	0.8771213899	0.3308340935
2595	0.8771213899	0.3308055456
2596	0.8771213899	0.3307900912
2597	0.8771213899	0.3307575925
2598	0.8771739321	0.3307242147
2599	0.8772089602	0.3306694477
2600	0.8772790164	0.3306410427
2601	0.8773490726	0.3306131009
2602	0.8773315586	0.330584645
2603	0.8773315586	0.3305510635
2604	0.8773315586	0.3305335913
2605	0.8774191289	0.3304911278
2606	0.8774366429	0.3304782408
2607	0.8774191289	0.3304275447
2608	0.877471671	0.3303981551
2609	0.8775066991	0.3303577532
2610	0.8775592413	0.330311136
2611	0.8775417272	0.3302865438
2612	0.8776643256	0.3302476334
2613	0.8777343818	0.3302226563
2614	0.8776117835	0.3301900439
2615	0.8776643256	0.3301491541
2616	0.8776468116	0.3301080419
2617	0.8777168678	0.3300885791
2618	0.8776643256	0.3300385854
2619	0.8777518959	0.3300051565
2620	0.8778219521	0.3299745042
2621	0.8778920083	0.329918966
2622	0.8779095224	0.3299023946
2623	0.8778920083	0.3298686947
2624	0.8779970927	0.3298453333
2625	0.8779795786	0.3297969248
2626	0.8780496348	0.3297549201
2627	0.8779095224	0.329727203
2628	0.8779445505	0.3297011136
2629	0.8780321208	0.3296847234
2630	0.8779970927	0.3296569401
2631	0.8780321208	0.3296066424
2632	0.8780846629	0.3295818708
2633	0.8781722332	0.3295392753
2634	0.8781547192	0.3295191821
2635	0.8781722332	0.3294845127
2636	0.8781547192	0.329458866
2637	0.8781547192	0.3294249597
2638	0.8782422894	0.3293979839
2639	0.8782247754	0.3293688727
2640	0.8782773175	0.3293330994
2641	0.8782773175	0.3293158841
2642	0.8782948316	0.3292693156
2643	0.8782598035	0.329247503
2644	0.8783648878	0.3292007198
2645	0.8783999159	0.3291633078
2646	0.8783648878	0.3290915627
2647	0.8783999159	0.3290402781
2648	0.8783824019	0.3290164702
2649	0.8783824019	0.3289966696
2650	0.8783999159	0.3289634402
2651	0.8783999159	0.3289394491
2652	0.8783999159	0.3289071366
2653	0.878434944	0.3288397857
2654	0.8784524581	0.3288118944
2655	0.8784699722	0.3287865997
2656	0.8784524581	0.3287786313
2657	0.87841743	0.3287472831
2658	0.87841743	0.3287102428
2659	0.878434944	0.3286867193
2660	0.8784874862	0.3286393664
2661	0.8784874862	0.3285822137
2662	0.8785225143	0.3285303996
2663	0.8784874862	0.328499451
2664	0.8785225143	0.3284771157
2665	0.8785925705	0.3284543885
2666	0.8785750565	0.3284228292
2667	0.8785575424	0.3284032795
2668	0.8785400284	0.3283805382
2669	0.8785575424	0.3283474564
2670	0.8786801408	0.3282974646
2671	0.8786626268	0.3282674649
2672	0.8786801408	0.3282462068
2673	0.8786801408	0.3282250839
2674	0.8786451127	0.3282058187
2675	0.8786451127	0.3281664272
2676	0.8786451127	0.3281367566
2677	0.8787151689	0.3281136165
2678	0.8786451127	0.3280935808
2679	0.8786100846	0.3280600937
2680	0.8785925705	0.3280048575
2681	0.8786275986	0.3279608127
2682	0.8786801408	0.3279267501
2683	0.8786626268	0.3278872312
2684	0.8786626268	0.3278562131
2685	0.878750197	0.3278330621
2686	0.8787677111	0.3278096314
2687	0.8787677111	0.3277877937
2688	0.8787852251	0.3277673439
2689	0.8788202533	0.3277321644
2690	0.8788202533	0.3276770986
2691	0.8787677111	0.3276513412
2692	0.878750197	0.3276372481
2693	0.8788202533	0.3276117813
2694	0.8789253376	0.327562725
2695	0.8788903095	0.3275267498
2696	0.8789078235	0.3275135978
2697	0.8788552814	0.3274643323
2698	0.8788202533	0.3274287055
2699	0.8788903095	0.3273923696
2700	0.8788903095	0.3273625057
2701	0.8788202533	0.3273243835
2702	0.8788903095	0.3272992312
2703	0.8789078235	0.3272664473
2704	0.8789953938	0.3272300396
2705	0.8790304219	0.327207716
2706	0.8789778797	0.3271790961
2707	0.879047936	0.3271291054
2708	0.8789778797	0.3270884691
2709	0.8789778797	0.3270661892
2710	0.8790129079	0.3270279407
2711	0.8790304219	0.3270004736
2712	0.8790829641	0.3269687501
2713	0.8791880484	0.3269224768
2714	0.8791004781	0.3268789663
2715	0.8792055625	0.3268222547
2716	0.8792230765	0.3267891775
2717	0.8791705344	0.3267645021
2718	0.8791530203	0.3267336378
2719	0.8791179922	0.3267087627
2720	0.8791004781	0.3266959397
2721	0.8791355062	0.3266756972
2722	0.8792581046	0.3266236381
2723	0.8791880484	0.3265756637
2724	0.8792931327	0.32651277
2725	0.8791880484	0.32648243
2726	0.8792581046	0.3264558258
2727	0.8792230765	0.3264183621
2728	0.8792931327	0.3263792999
2729	0.8793106468	0.3263569955
2730	0.879380703	0.3263018854
2731	0.8794507592	0.3262677708
2732	0.8793281608	0.3262077283
2733	0.8793982171	0.3261954472
2734	0.8793982171	0.3261669272
2735	0.879363189	0.3261249361
2736	0.879363189	0.3260915424
2737	0.8794157311	0.3260380746
2738	0.8794332452	0.3260017975
2739	0.879380703	0.3259708329
2740	0.8793982171	0.3259478755
2741	0.879380703	0.3259104686
2742	0.8794507592	0.325878167
2743	0.8795033014	0.3258351752
2744	0.8795208155	0.3258111815
2745	0.8795558436	0.3257987044
2746	0.8795033014	0.3257737637
2747	0.8795033014	0.3257411653
2748	0.8795558436	0.325724532
2749	0.8795558436	0.3256959278
2750	0.8795383295	0.3256657855
2751	0.8795383295	0.3256506594
2752	0.8794857873	0.3255965563
2753	0.8795733576	0.3255668361
2754	0.8796434138	0.3255385127
2755	0.8796083857	0.3255098786
2756	0.8796609279	0.3254792022
2757	0.8796609279	0.3254345077
2758	0.8796784419	0.3254015139
2759	0.879695956	0.3253806398
2760	0.879695956	0.3253615418
2761	0.8797309841	0.3253388167
2762	0.8797309841	0.3253134561
2763	0.8796784419	0.3252905973
2764	0.8797309841	0.3252541635
2765	0.8797309841	0.3252050398
2766	0.8797484982	0.3251815626
2767	0.8797484982	0.3251597625
2768	0.8797835263	0.3251512435
2769	0.8797660122	0.3250906988
2770	0.8798360684	0.3250644056
2771	0.8798360684	0.3250239252
2772	0.8797835263	0.3249855353
2773	0.8798535825	0.3249583016
2774	0.8798360684	0.3249249185
2775	0.8798886106	0.3248985838
2776	0.8798710966	0.3248762718
2777	0.8799061247	0.3248321766
2778	0.8799061247	0.3247980579
2779	0.8798710966	0.3247805691
2780	0.8798886106	0.3247488611
2781	0.8799236387	0.3247233116
2782	0.8800462371	0.3246751386
2783	0.880011209	0.3246364903
2784	0.8800287231	0.3246026513
2785	0.8800812652	0.3245705256
2786	0.8800462371	0.3245423539
2787	0.8800637512	0.3244949396
2788	0.8801162933	0.3244576881
2789	0.8801162933	0.3244364656
2790	0.8801513214	0.3243998751
2791	0.8802038636	0.3243676713
2792	0.8802914339	0.3243004366
2793	0.880343976	0.3242631238
2794	0.8804140323	0.3242225922
2795	0.8804140323	0.3241564477
2796	0.8804490604	0.3241244464
2797	0.8804315463	0.3240813016
2798	0.8804315463	0.3240653735
2799	0.8804840885	0.3240248344
2800	0.8804840885	0.3239909089
2801	0.8805191166	0.323969048
2802	0.8804315463	0.3238948978
2803	0.8804840885	0.3238728455
2804	0.8804840885	0.3238532723
2805	0.8804840885	0.3238096017
2806	0.8805016025	0.3237798578
2807	0.8805191166	0.3237559984
2808	0.8804665744	0.323732608
2809	0.8805541447	0.3237019833
2810	0.8805191166	0.3236675016
2811	0.8805191166	0.323644092
2812	0.880659229	0.323596956
2813	0.880659229	0.3235651733
2814	0.8806767431	0.3235473847
2815	0.8807117712	0.3235171838
2816	0.8807643134	0.3234765661
2817	0.880641715	0.3234454727
2818	0.8807117712	0.3234184766
2819	0.8806942571	0.3234070004
2820	0.8807292853	0.3233778423
2821	0.8806767431	0.3233631636
2822	0.8807993415	0.3232783797
2823	0.8807467993	0.3232676084
2824	0.8807818274	0.3232398619
2825	0.8807818274	0.3232164686
2826	0.8808168555	0.3231920729
2827	0.8807117712	0.3231242849
2828	0.8807818274	0.3230844227
2829	0.8807993415	0.3230407653
2830	0.8807993415	0.3230045618
2831	0.8807818274	0.3229553643
2832	0.8808518836	0.3229360134
2833	0.8808343696	0.3229263308
2834	0.8807818274	0.3228996288
2835	0.8807818274	0.3228823999
2836	0.8808343696	0.3228616451
2837	0.8808518836	0.3228387194
2838	0.8809219399	0.3228152099
2839	0.880956968	0.3227881208
2840	0.8810095101	0.3227547785
2841	0.8811145945	0.3227185565
2842	0.8810445382	0.3226653693
2843	0.8810970804	0.3226387452
2844	0.8810970804	0.3225862331
2845	0.8811321085	0.3225532798
2846	0.8812547069	0.3225223971
2847	0.8812547069	0.3224927807
2848	0.881289735	0.3224441307
2849	0.8813072491	0.3224259726
2850	0.8812021647	0.3223892692
2851	0.8811321085	0.3223763467
2852	0.8811321085	0.3223513246
2853	0.8811496226	0.3223336954
2854	0.8812021647	0.3223076465
2855	0.8812547069	0.3222792654
2856	0.8812196788	0.3222353307
2857	0.8811671366	0.3221599438
2858	0.8812021647	0.3221471826
2859	0.8812371928	0.3221326969
2860	0.881272221	0.32210462
2861	0.8811846507	0.3220893481
2862	0.8812021647	0.3220647433
2863	0.8812371928	0.3220363154
2864	0.8812196788	0.3220140933
2865	0.8812547069	0.321970962
2866	0.8812547069	0.3219451981
2867	0.8813072491	0.3219105812
2868	0.8813072491	0.32188516
2869	0.8813773053	0.3218523073
2870	0.8813597912	0.3218077372
2871	0.8813247631	0.3217870629
2872	0.8813948193	0.3217322419
2873	0.8814123334	0.3217095504
2874	0.8814123334	0.3216756092
2875	0.8813948193	0.3216218414
2876	0.8814999037	0.3215873203
2877	0.8814473615	0.3215489856
2878	0.8814123334	0.3215069724
2879	0.8814123334	0.3214871767
2880	0.8814648756	0.3214600074
2881	0.8814999037	0.3214209347
2882	0.8815524458	0.3213802799
2883	0.8815349318	0.321341302
2884	0.8816400161	0.3212966133
2885	0.881604988	0.3212722998
2886	0.8815699599	0.321236521
2887	0.881604988	0.321201965
2888	0.8815699599	0.321164046
2889	0.881604988	0.3211305359
2890	0.8817275864	0.3211040228
2891	0.8817275864	0.3210549043
2892	0.8816575302	0.3210148276
2893	0.8817100723	0.3209945262
2894	0.8817801286	0.3209611637
2895	0.8818501848	0.320907292
2896	0.8818326707	0.3208715508
2897	0.8818501848	0.3208412903
2898	0.8818676988	0.3207935202
2899	0.881920241	0.3207598964
2900	0.8819552691	0.3207485261
2901	0.881937755	0.3206952351
2902	0.8819552691	0.3206637209
2903	0.8820078113	0.3206226841
2904	0.8819727832	0.3205949839
2905	0.881937755	0.320575073
2906	0.8819902972	0.3205633783
2907	0.8820428394	0.3205073853
2908	0.8820253253	0.3204771005
2909	0.8820253253	0.320457569
2910	0.8820253253	0.3204375761
2911	0.8820428394	0.3203904343
2912	0.8821128956	0.3203666796
2913	0.8821304097	0.3203170815
2914	0.8821479237	0.3203006993
2915	0.8821479237	0.3202606861
2916	0.8822179799	0.3202152879
2917	0.8822880361	0.3201847559
2918	0.8822880361	0.320159042
2919	0.8823230643	0.320137583
2920	0.8823055502	0.3200960443
2921	0.8822705221	0.3200630712
2922	0.8822179799	0.320024584
2923	0.882235494	0.3199964957
2924	0.8821829518	0.3199631035
2925	0.8822179799	0.3199472698
2926	0.8823055502	0.3199084096
2927	0.8822880361	0.3198643407
2928	0.8823055502	0.3198360313
2929	0.8823580924	0.3197916719
2930	0.8823405783	0.3197786695
2931	0.8824106345	0.319729721
2932	0.8824106345	0.3196977491
2933	0.8824106345	0.3196468666
2934	0.8823931205	0.3196311405
2935	0.8824281486	0.3195763291
2936	0.8824281486	0.3195517671
2937	0.8824456626	0.3195239477
2938	0.8824281486	0.3194980556
2939	0.8824631767	0.3194729221
2940	0.8824456626	0.3194370217
2941	0.8823405783	0.3193870092
2942	0.8824631767	0.3193477439
2943	0.8824281486	0.3193253185
2944	0.8824982048	0.3193172185
2945	0.8824982048	0.3193043364
2946	0.8824982048	0.3192836642
2947	0.8825157189	0.3192495844
2948	0.8826208032	0.3192199632
2949	0.8826733454	0.3191779046
2950	0.8826383172	0.3191527499
2951	0.8826032891	0.3191249354
2952	0.8826733454	0.3190984317
2953	0.8826733454	0.3190769561
2954	0.8826908594	0.3190448235
2955	0.8827784297	0.3190178297
2956	0.8827784297	0.3189921144
2957	0.8828134578	0.3189598425
2958	0.8828309719	0.3189338749
2959	0.882866	0.3188947372
2960	0.8829710843	0.3188707332
2961	0.8829535702	0.3188524267
2962	0.8829185421	0.3188228184
2963	0.8829710843	0.3187764194
2964	0.8829535702	0.3187531819
2965	0.8829710843	0.3187023897
2966	0.8830761686	0.3186737406
2967	0.8830411405	0.3186508911
2968	0.8830936827	0.3186101319
2969	0.8830411405	0.3185757059
2970	0.8830936827	0.3185564607
2971	0.8830761686	0.3185326945
2972	0.8831637389	0.3185127906
2973	0.8831462248	0.3184738684
2974	0.883181253	0.3184407198
2975	0.883198767	0.3184154898
2976	0.8831462248	0.3183910811
2977	0.8831462248	0.3183675162
2978	0.8830761686	0.3183454044
2979	0.8830936827	0.3182861149
2980	0.8831462248	0.3182746393
2981	0.8831287108	0.3182409155
2982	0.8831462248	0.3182098365
2983	0.8831462248	0.3181837013
2984	0.8830761686	0.318149138
2985	0.8830411405	0.3181154918
2986	0.8830586546	0.3180885737
2987	0.8830236265	0.3180706027
2988	0.8829885984	0.3180543865
2989	0.8830061124	0.3180157243
2990	0.8829885984	0.3179832382
2991	0.8831637389	0.3179248716
2992	0.8832337951	0.3178742693
2993	0.8832513092	0.3178623067
2994	0.8832337951	0.317836258
2995	0.8832513092	0.3178216859
